LSOA21CD,LSOA21NM,LSOA21NMW,RUC21CD,RUC21NM,Urban_rura,Shape_Leng,Shape__Are,Shape__Len,MSOA21CD,MSOA21NM,VOA_hereditaments_2023,VOA_total_RV_2023,VOA_median_RV_2023,VOA_total_RV_million_2023,VOA_median_RV_thousand_2023,VOA_hereditaments_2026,VOA_total_RV_2026,VOA_median_RV_2026,VOA_total_RV_million_2026,VOA_median_RV_thousand_2026,VOA_total_RV_pct_change,Mid-2024 population,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Pct_Working_Age,Working_Age_Pop,Total_Pop_Mid2024,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,LSOA GVA Estimates (millions),LSOA11CD,part_time_employees,full_time_employees,full_to_part_ratio,total_employees,employment_rate_per_pop,LU_large_2025_msoa,LU_medium_2025_msoa,LU_micro_2025_msoa,LU_small_2025_msoa,LU_total_2025_msoa,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,LU_diversity_1-HHI_2025,pct_enterprise_0_to_49_thousand_2025_msoa,pct_enterprise_100_to_249_thousand_2025_msoa,pct_enterprise_1000_to_1999_thousand_2025_msoa,pct_enterprise_10000_to_49999_thousand_2025_msoa,pct_enterprise_2000_to_4999_thousand_2025_msoa,pct_enterprise_250_to_499_thousand_2025_msoa,pct_enterprise_50_to_99_thousand_2025_msoa,pct_enterprise_500_to_999_thousand_2025_msoa,pct_enterprise_5000_to_9999_thousand_2025_msoa,pct_enterprise_50000plus_thousand_2025_msoa,turnover_diversity_1-HHI_2025_msoa,total_enterprises_2025_msoa,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,enterprises_per_1k_residents_2025,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,bus_stop_count,area_km2,bus_stop_density,dist_to_primary_m
E01016339,West Berkshire 011F,,UN1,Urban: Nearer to a major town or city,Urban,21460.36849,10679855.804924011,21460.36848707912,E02003377,West Berkshire 011,189,6.46568E+12,32198128281,6465678.743,32198128.28,180,6.86142E+12,38110251781,6861420.194,38110251.78,6.1206482165989575,2967,3.9433771486349847,8.324907314,11.45938658577688,12.976070104482645,26.59251769464105,11.661611054937646,2.0222446916076846,8,6,6,7,6,0.6572295247724975,1950,2967,0,85.26641075,0,290.455,E01016339,4000,700,0.175,4700,1.5840916750926861,10,30,800,145,985,0.8121827411167513,0.14720812182741116,0.030456852791878174,0.010152284,0.9192939495969799,0.12941176470588237,0.27647058823529413,0.070588235,0.023529411764705882,0.058823529411764705,0.12941176470588237,0.14705882352941177,0.12352941176470589,0.035294118,0.005882353,0.8429065743944637,850,0.1,0.34705882352941175,0.1,0.076470588,0.4,0.035294118,286.48466464442197,0.005847953,0.9941520467836257,20,27.396698363779063,0.7300149724041868,2215.3914591031325
E01016340,West Berkshire 014B,,UN1,Urban: Nearer to a major town or city,Urban,4092.705899,616423.3739013672,4092.7058987509727,E02003380,West Berkshire 014,30,1.02468E+12,32204242281,1024684.514,32204242.28,28,1.07179E+12,38118277781,1071793.397,38118277.78,4.597403574673301,2037,5.105547374,8.787432498772704,11.73294059891998,14.187530682376044,20.078546882670597,15.218458517427589,2.061855670103093,6,6,6,3,5,0.6391752577319587,1302,2037,0,95.51016692,0,16.743,E01016340,150,75,0.5,225,0.11045655375552282,0,0,190,15,205,0.926829268,0.073170732,0,0,0.874479477,0.10526315789473684,0.39473684210526316,0.026315789,0,0.026315789,0.13157894736842105,0.23684210526315788,0.078947368,0,0,0.7520775623268698,185,0.10810810810810811,0.5135135135135135,0.054054054,0.054054054,0.2972972972972973,0.054054054,90.81983308787431,0,1,9,1.582966920552568,5.685526262834577,234.66968990221983
E01016341,West Berkshire 014C,,UN1,Urban: Nearer to a major town or city,Urban,3492.971901,545529.8005065918,3492.971901,E02003380,West Berkshire 014,16,5.28071E+11,32163711781,528070.5651,32163711.78,18,6.92364E+11,38108618781,692364.0611,38108618.78,31.11203441017373,1296,5.709876543209877,10.87962962962963,11.265432098765432,18.132716049382715,21.219135802469136,14.19753086419753,1.5432098765432098,7,6,6,4,4,0.6489197530864198,841,1296,0,100.5665924,0,11.828,E01016341,50,50,1,100,0.077160494,0,0,190,15,205,0.926829268,0.073170732,0,0,0.874479477,0.10526315789473684,0.39473684210526316,0.026315789,0,0.026315789,0.13157894736842105,0.23684210526315788,0.078947368,0,0,0.7520775623268698,185,0.10810810810810811,0.5135135135135135,0.054054054,0.054054054,0.2972972972972973,0.054054054,142.7469135802469,0,1,2,1.4004471629154522,1.4281152855752144,582.6869759388934
E01016342,West Berkshire 014D,,UN1,Urban: Nearer to a major town or city,Urban,6622.41202,1698196.451019287,6622.4120195979995,E02003380,West Berkshire 014,25,8.44668E+11,32197308281,844668.4791,32197308.28,23,8.78035E+11,38126392281,878035.2105,38126392.28,3.9502754320143576,2079,5.57960558,9.571909571909572,12.987012987012983,16.354016354016355,24.146224146224142,9.62000962,1.443001443001443,9,8,9,6,6,0.708032708,1472,2079,0,96.31056911,0,42.199,E01016342,225,100,0.4444444444444444,325,0.1563251563251563,0,0,190,15,205,0.926829268,0.073170732,0,0,0.874479477,0.10526315789473684,0.39473684210526316,0.026315789,0,0.026315789,0.13157894736842105,0.23684210526315788,0.078947368,0,0,0.7520775623268698,185,0.10810810810810811,0.5135135135135135,0.054054054,0.054054054,0.2972972972972973,0.054054054,88.98508898508899,0,1,12,4.360323828650206,2.7520891730912456,145.3616336635833
E01016343,West Berkshire 014E,,UN1,Urban: Nearer to a major town or city,Urban,2089.595867,243859.66397857666,2089.595866819128,E02003380,West Berkshire 014,3,1.04805E+11,32167730281,104805.3302,32167730.28,3,1.13447E+11,38100547281,113446.7018,38100547.28,8.245164317475686,1359,6.181015452538632,11.037527593818984,13.90728476821192,16.777041942604857,22.958057395143488,14.863870493009564,3.090507726269316,10,10,10,7,6,0.5886681383370125,800,1359,0,107.0974576,0,11.051,E01016343,75,25,0.3333333333333333,100,0.073583517,0,0,190,15,205,0.926829268,0.073170732,0,0,0.874479477,0.10526315789473684,0.39473684210526316,0.026315789,0,0.026315789,0.13157894736842105,0.23684210526315788,0.078947368,0,0,0.7520775623268698,185,0.10810810810810811,0.5135135135135135,0.054054054,0.054054054,0.2972972972972973,0.054054054,136.12950699043412,0,1,1,0.6263371517411073,1.5965841994526042,614.0178088285287
E01016344,West Berkshire 009C,,RLN1,Larger rural: Nearer to a major town or city,Rural,6661.353648,1674486.2400360107,6661.353648,E02003375,West Berkshire 009,512,1.78022E+13,34488831781,17802150.43,34488831.78,476,1.82319E+13,38128534281,18231891.33,38128534.28,2.413983087598864,1592,4.648241206030151,8.354271357,12.5,13.944723618090451,25,17.08542713567839,1.6959798994974875,6,5,5,6,5,0.6620603015075377,1054,1592,0,85.49225908,0,812.685,E01016344,9000,3500,0.3888888888888889,12500,7.851758793969849,10,35,475,135,655,0.7251908396946565,0.20610687022900764,0.053435115,0.015267175572519083,0.914485767,0.11926605504587157,0.23853211009174313,0.064220183,0.055045872,0.11009174311926606,0.12844036697247707,0.13761467889908258,0.091743119,0.045871559633027525,0.009174312,0.8635636730914906,530,0.1509433962264151,0.33962264150943394,0.056603774,0.047169811,0.49056603773584906,0.037735849,332.91457286432166,0.009345794,0.9906542056074766,2,4.305807288941002,0.46448897170497677,288.14276168876495
E01016345,West Berkshire 009D,,RLN1,Larger rural: Nearer to a major town or city,Rural,6525.426321,2120820.7760391235,6525.426321107974,E02003375,West Berkshire 009,136,4.65756E+12,32200688781,4657563.613,32200688.78,124,4.73462E+12,38106625781,4734622.844,38106625.78,1.6544965900629096,1508,4.111405835543767,8.289124668435013,11.20689655172414,15.251989389920425,28.116710875331563,11.140583554376658,1.4588859416445623,9,8,9,8,7,0.6518567639257294,983,1508,0,111.0247273,0,567.086,E01016345,3500,1250,0.35714285714285715,4750,3.149867374005305,10,35,475,135,655,0.7251908396946565,0.20610687022900764,0.053435115,0.015267175572519083,0.914485767,0.11926605504587157,0.23853211009174313,0.064220183,0.055045872,0.11009174311926606,0.12844036697247707,0.13761467889908258,0.091743119,0.045871559633027525,0.009174312,0.8635636730914906,530,0.1509433962264151,0.33962264150943394,0.056603774,0.047169811,0.49056603773584906,0.037735849,351.45888594164455,0.009345794,0.9906542056074766,10,5.451936110031059,1.8342107827714496,47.23256616363972
E01016346,West Berkshire 019B,,UN1,Urban: Nearer to a major town or city,Urban,5705.423925,834470.4155654907,5705.423924628817,E02003385,West Berkshire 019,389,1.33104E+13,32193547281,13310418.71,32193547.28,356,1.36013E+13,38118492781,13601314.35,38118492.78,2.1854732728555017,1683,3.4462269756387403,6.476530006,9.031491384,12.715389185977422,28.04515745692217,13.368983957219251,1.9013666072489603,5,5,5,5,5,0.6868686868686869,1156,1683,0,56.61833085,0,270.083,E01016346,3000,1000,0.3333333333333333,4000,2.3767082590612003,10,40,1100,300,1450,0.7586206896551724,0.20689655172413793,0.027586206896551724,0.006896552,0.9244470868014268,0.1152073732718894,0.2764976958525346,0.069124424,0.027649769585253458,0.059907834101382486,0.1382488479262673,0.17050691244239632,0.10138248847926268,0.032258065,0.00921659,0.8415553526301259,1075,0.13023255813953488,0.34418604651162793,0.074418605,0.069767442,0.4372093023255814,0.060465116,638.7403446226975,0.004651163,0.9953488372093023,10,2.142584332932792,4.667260861705217,124.93609562790616
E01016348,West Berkshire 019D,,UN1,Urban: Nearer to a major town or city,Urban,4186.830349,464769.9948120117,4186.830348760924,E02003385,West Berkshire 019,152,5.22303E+12,32194100781,5223029.374,32194100.78,139,5.33804E+12,38122379281,5338037.357,38122379.28,2.201940188795197,2509,3.387803905938621,7.453168593064966,10.920685532084494,12.594659226783577,32.12435233160622,9.924272618573136,2.112395376644081,7,6,7,6,7,0.7106416899163013,1783,2509,0,76.13273305,0,96.538,E01016348,1250,600,0.48,1850,0.7373455559984058,10,40,1100,300,1450,0.7586206896551724,0.20689655172413793,0.027586206896551724,0.006896552,0.9244470868014268,0.1152073732718894,0.2764976958525346,0.069124424,0.027649769585253458,0.059907834101382486,0.1382488479262673,0.17050691244239632,0.10138248847926268,0.032258065,0.00921659,0.8415553526301259,1075,0.13023255813953488,0.34418604651162793,0.074418605,0.069767442,0.4372093023255814,0.060465116,428.4575528098844,0.004651163,0.9953488372093023,10,1.1930978723133363,8.381542061264994,602.6455672081778
E01016349,West Berkshire 005C,,UN1,Urban: Nearer to a major town or city,Urban,2073.571771,269799.3011779785,2073.571771,E02003371,West Berkshire 005,13,4.16101E+11,32182750281,416101.0317,32182750.28,13,4.92418E+11,38106883281,492418.2457,38106883.28,18.34102974867012,1215,5.185185185185185,9.876543209876544,12.098765432098766,16.954732510288064,26.502057613168724,12.098765432098766,2.057613169,10,10,10,8,6,0.6255144032921811,760,1215,0,122.1761337,0,27.686,E01016349,200,150,0.75,350,0.2880658436213992,0,5,155,10,170,0.9117647058823529,0.058823529411764705,0.029411764705882353,0,0.84765625,0.10344827586206896,0.41379310344827586,0,0,0,0.13793103448275862,0.27586206896551724,0.068965517,0,0,0.718192628,150,0.13333333333333333,0.4666666666666667,0.033333333,0.033333333,0.36666666666666664,0.033333333,123.45679012345678,0,1,1,0.6947480377061342,1.4393707441070624,502.3141838138204
E01016350,West Berkshire 005D,,UN1,Urban: Nearer to a major town or city,Urban,2115.837325,273748.6723175049,2115.8373251589755,E02003371,West Berkshire 005,2,63607139562,31803569781,63607.13956,31803569.78,2,75446305562,37723152781,75446.30556,37723152.78,18.61295144149655,1507,6.436629064366291,8.560053085600531,13.00597213005972,15.593895155938952,23.689449236894493,11.94426012,2.853351029,10,10,8,7,8,0.6390179163901791,963,1507,0,116.8813906,0,9.131,E01016350,35,30,0.8571428571428571,65,0.043132050431320505,0,5,155,10,170,0.9117647058823529,0.058823529411764705,0.029411764705882353,0,0.84765625,0.10344827586206896,0.41379310344827586,0,0,0,0.13793103448275862,0.27586206896551724,0.068965517,0,0,0.718192628,150,0.13333333333333333,0.4666666666666667,0.033333333,0.033333333,0.36666666666666664,0.033333333,99.53550099535501,0,1,6,0.7047952278013856,8.513110991,980.7322210420846
E01016353,Reading 019C,,UN1,Urban: Nearer to a major town or city,Urban,2253.063033,245364.95809173584,2253.0630334741827,E02006939,Reading 019,152,5.53015E+12,35865839781,5530148.474,35865839.78,85,3.23892E+12,38065596281,3238924.915,38065596.28,-41.4315017,2448,3.431372549019608,7.557189542,7.148692810457516,7.557189542,27.573529411764707,14.991830065359476,2.9820261437908497,4,4,5,4,2,0.7896241830065359,1933,2448,0,107.6949928,0,54.921,E01016353,1000,150,0.15,1150,0.46977124183006536,25,105,1255,340,1725,0.7275362318840579,0.19710144927536233,0.060869565,0.014492753623188406,0.8878638941398865,0.3466135458167331,0.17131474103585656,0.06374502,0.03187251,0.06374502,0.11553784860557768,0.10358565737051793,0.067729084,0.019920319,0.015936255,0.8120506023713909,1270,0.36220472440944884,0.2047244094488189,0.031496062992125984,0.023622047244094488,0.4409448818897638,0.047244094488188976,518.7908496732026,0,1,1,0.631420949,1.5837295259255175,125.66957256670531
E01016355,Reading 007A,,UN1,Urban: Nearer to a major town or city,Urban,3686.124731,820660.0810165405,3686.1247313168155,E02003395,Reading 007,246,8.37732E+12,32205454781,8377321.352,32205454.78,223,8.50359E+12,38064238281,8503589.619,38064238.28,1.5072630167993464,2108,2.2296015180265654,5.265654648956357,6.214421252371916,10.341555977229602,45.49335863377609,7.447817836812145,1.1385199240986716,7,7,9,7,8,0.7898481973434535,1665,2108,0.006968641,101.0120513,1.7,184.767,E01016355,2250,900,0.4,3150,1.4943074003795067,5,15,535,100,655,0.816793893,0.15267175572519084,0.022900763358778626,0.007633588,0.925207101,0.1391304347826087,0.28695652173913044,0.060869565,0.008695652,0.069565217,0.13043478260869565,0.16521739130434782,0.095652174,0.034782608695652174,0.008695652,0.8349338374291115,575,0.11304347826086956,0.4782608695652174,0.086956522,0.07826087,0.3217391304347826,0.043478260869565216,272.7703984819734,0,1,9,2.112497379522306,4.260360314404342,412.66800737607394
E01016356,Reading 008A,,UN1,Urban: Nearer to a major town or city,Urban,1674.630231,174226.26110839844,1674.630231,E02003396,Reading 008,6,1.98991E+11,32770427781,198991.1197,32770427.78,5,1.88496E+11,38054339281,188496.3134,38054339.28,-5.274007351,1662,3.610108303249097,7.641395908543923,9.145607702,10.890493381468112,27.85800240673887,16.84717208182912,3.128760529482552,4,4,5,3,3,0.7593261131167268,1262,1662,0,109.593321,0,15.871,E01016356,100,100,1,200,0.12033694344163658,0,5,200,25,230,0.8695652173913043,0.10869565217391304,0.021739130434782608,0,0.9102079395085066,0.175,0.325,0,0,0.025,0.15,0.25,0.075,0,0,0.7725,200,0.1,0.45,0.025,0.025,0.375,0.1,120.33694344163658,0,1,2,0.4482965415966486,4.461332654668313,414.94641047181744
E01016357,Reading 008B,,UN1,Urban: Nearer to a major town or city,Urban,2054.390821,218593.19944000244,2054.3908207410927,E02003396,Reading 008,16,5.17954E+11,32188871281,517953.7805,32188871.28,16,6.08225E+11,38061725281,608224.8165,38061725.28,17.42839600737254,1859,3.765465303926842,7.6923076923076925,6.724045185583647,10.758472296933837,36.14846691769769,11.242603550295858,3.4965034965034967,6,6,7,5,5,0.7595481441635288,1412,1859,0,115.3594551,0,18.053,E01016357,175,150,0.8571428571428571,325,0.17482517482517482,0,5,200,25,230,0.8695652173913043,0.10869565217391304,0.021739130434782608,0,0.9102079395085066,0.175,0.325,0,0,0.025,0.15,0.25,0.075,0,0,0.7725,200,0.1,0.45,0.025,0.025,0.375,0.1,107.58472296933836,0,1,2,0.562455381,3.5558376112773282,307.87451618172594
E01016358,Reading 007B,,UN1,Urban: Nearer to a major town or city,Urban,3174.029376,314845.3215942383,3174.0293761267685,E02003395,Reading 007,42,1.40322E+12,32208916281,1403223.85,32208916.28,39,1.48595E+12,38055282281,1485949.13,38055282.28,5.895372965802352,2098,3.28884652,6.768350810295519,9.246901811248808,8.770257388,29.26596758817922,15.109628217349858,3.7178265014299336,3,3,4,4,4,0.7521448999046711,1578,2098,0,114.3707612,0,13.205,E01016358,75,75,1,150,0.071496663,5,15,535,100,655,0.816793893,0.15267175572519084,0.022900763358778626,0.007633588,0.925207101,0.1391304347826087,0.28695652173913044,0.060869565,0.008695652,0.069565217,0.13043478260869565,0.16521739130434782,0.095652174,0.034782608695652174,0.008695652,0.8349338374291115,575,0.11304347826086956,0.4782608695652174,0.086956522,0.07826087,0.3217391304347826,0.043478260869565216,274.0705433746425,0,1,4,0.8102182022750888,4.936941664317118,200.16313292094767
E01016359,Reading 007C,,UN1,Urban: Nearer to a major town or city,Urban,4533.635688,1390014.7728805542,4533.635688,E02003395,Reading 007,167,5.5851E+12,32191268281,5585104.542,32191268.28,157,5.97967E+12,38064565281,5979665.905,38064565.28,7.064529584064872,3274,2.8711056811240074,7.269395235186317,7.025045815516188,8.674404398289553,23.549175320708613,11.728772144166156,3.2987171655467318,4,4,5,3,3,0.7098350641417227,2324,3274,0,112.6026437,0,157.195,E01016359,2000,800,0.4,2800,0.855222969,5,15,535,100,655,0.816793893,0.15267175572519084,0.022900763358778626,0.007633588,0.925207101,0.1391304347826087,0.28695652173913044,0.060869565,0.008695652,0.069565217,0.13043478260869565,0.16521739130434782,0.095652174,0.034782608695652174,0.008695652,0.8349338374291115,575,0.11304347826086956,0.4782608695652174,0.086956522,0.07826087,0.3217391304347826,0.043478260869565216,175.6261453879047,0,1,8,3.577997509162033,2.2358875263369313,676.1237879311149
E01016360,Reading 007D,,UN1,Urban: Nearer to a major town or city,Urban,1899.859882,153960.6577911377,1899.8598815191563,E02003395,Reading 007,120,3.9552E+12,32208811781,3955203.72,32208811.78,119,4.53403E+12,38057592281,4534029.045,38057592.28,14.634526209409144,2783,2.9823931009701763,8.228530362917715,9.090909090909092,9.737693136902625,24.54186130075458,16.02587136183974,3.3057851239669422,3,3,5,3,2,0.7603305785123967,2116,2783,0,100.2704575,0,22.018,E01016360,300,225,0.75,525,0.18864534674811353,5,15,535,100,655,0.816793893,0.15267175572519084,0.022900763358778626,0.007633588,0.925207101,0.1391304347826087,0.28695652173913044,0.060869565,0.008695652,0.069565217,0.13043478260869565,0.16521739130434782,0.095652174,0.034782608695652174,0.008695652,0.8349338374291115,575,0.11304347826086956,0.4782608695652174,0.086956522,0.07826087,0.3217391304347826,0.043478260869565216,206.61157024793388,0,1,4,0.3961960863700613,10.096010883519574,118.33205036787993
E01016361,Reading 007E,,UN1,Urban: Nearer to a major town or city,Urban,1401.305162,86878.60634613037,1401.3051621970094,E02003395,Reading 007,46,1.52509E+12,32203379781,1525088.7,32203379.78,46,1.75963E+12,38065471281,1759634.869,38065471.28,15.379182155376526,2210,4.253393665158371,8.597285067873303,7.330316742081449,10.09049773755656,26.923076923076923,13.25791855,3.8461538461538463,4,3,5,3,3,0.7221719457013575,1596,2210,0,101.8542683,0,15.413,E01016361,150,75,0.5,225,0.10180995475113122,5,15,535,100,655,0.816793893,0.15267175572519084,0.022900763358778626,0.007633588,0.925207101,0.1391304347826087,0.28695652173913044,0.060869565,0.008695652,0.069565217,0.13043478260869565,0.16521739130434782,0.095652174,0.034782608695652174,0.008695652,0.8349338374291115,575,0.11304347826086956,0.4782608695652174,0.086956522,0.07826087,0.3217391304347826,0.043478260869565216,260.18099547511315,0,1,1,0.22356507412430968,4.472970583249361,96.89364458159484
E01016362,Reading 004A,,UN1,Urban: Nearer to a major town or city,Urban,2607.622826,295691.1554107666,2607.622826271338,E02003392,Reading 004,133,4.47273E+12,32205317281,4472725.226,32205317.28,120,4.57234E+12,38061370281,4572343.231,38061370.28,2.227232835,1859,3.1737493275954813,5.3792361484669176,7.853684776761701,9.359870898332437,46.69176976869285,8.015061861215706,1.828940290478752,8,6,9,9,10,0.699838623,1301,1859,0,107.2898551,0,54.452,E01016362,500,450,0.9,950,0.5110274341043571,0,5,295,40,340,0.8676470588235294,0.11764705882352941,0.014705882352941176,0,0.9044995408631772,0.14754098360655737,0.36065573770491804,0.049180328,0,0.016393443,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.016393443,0,0.7884977156678312,300,0.15,0.4,0.066666667,0.066666667,0.43333333333333335,0.033333333,161.37708445400753,0,1,9,0.7612546559249088,11.822587789713003,129.23289485909055
E01016363,Reading 004B,,UN1,Urban: Nearer to a major town or city,Urban,3240.790752,367769.9577255249,3240.790751705244,E02003392,Reading 004,18,6.00615E+11,32189172781,600615.1001,32189172.78,17,6.5038E+11,38068398281,650380.4378,38068398.28,8.285728699493948,1913,3.293256664924203,9.775222164140096,11.604809200209097,10.088865656037637,24.777835859905903,13.43439624,1.5682174594877154,2,2,2,2,4,0.6921066387872452,1324,1913,0,113.3338515,0,16.636,E01016363,225,75,0.3333333333333333,300,0.15682174594877157,0,5,295,40,340,0.8676470588235294,0.11764705882352941,0.014705882352941176,0,0.9044995408631772,0.14754098360655737,0.36065573770491804,0.049180328,0,0.016393443,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.016393443,0,0.7884977156678312,300,0.15,0.4,0.066666667,0.066666667,0.43333333333333335,0.033333333,156.82174594877156,0,1,7,0.9468156547164331,7.393202642067074,417.30406281982454
E01016364,Reading 003A,,UN1,Urban: Nearer to a major town or city,Urban,2145.519484,242860.24982452393,2145.519483565402,E02003391,Reading 003,56,1.87284E+12,32176897281,1872841.701,32176897.28,54,2.05962E+12,38061291281,2059617.408,38061291.28,9.972850704454672,1466,2.523874488,3.819918144611187,6.957708049113233,8.594815825375171,50.40927694406548,5.184174624829468,1.5688949522510234,10,10,9,10,10,0.630968622,925,1466,0,111.1932727,0,28.701,E01016364,225,350,1.5555555555555556,575,0.3922237380627558,0,5,280,25,310,0.9032258064516129,0.080645161,0.016129032258064516,0,0.8728836334318731,0.1111111111111111,0.42592592592592593,0.037037037037037035,0,0.018518518518518517,0.092592593,0.25925925925925924,0.055555556,0,0,0.7256515775034293,275,0.21818181818181817,0.21818181818181817,0.036363636,0.036363636,0.5454545454545454,0.10909090909090909,187.58526603001363,0,1,7,0.6252966736982908,11.194686129703515,214.9456547781285
E01016365,Reading 004C,,UN1,Urban: Nearer to a major town or city,Urban,3080.251805,385295.1806945801,3080.251804989341,E02003392,Reading 004,38,1.28202E+12,32209879281,1282020.008,32209879.28,33,1.2591E+12,38062039281,1259103.684,38062039.28,-1.787516874,1639,3.6607687614399023,5.186089078706528,6.467358145210494,11.714460036607688,52.348993288590606,7.382550336,1.2202562538133008,9,9,9,8,10,0.7217815741305674,1183,1639,0,110.8752577,0,18.46,E01016365,225,100,0.4444444444444444,325,0.19829164124466137,0,5,295,40,340,0.8676470588235294,0.11764705882352941,0.014705882352941176,0,0.9044995408631772,0.14754098360655737,0.36065573770491804,0.049180328,0,0.016393443,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.016393443,0,0.7884977156678312,300,0.15,0.4,0.066666667,0.066666667,0.43333333333333335,0.033333333,183.03843807199513,0,1,6,0.9918123757129493,6.049531289309624,600.2273729407661
E01016366,Reading 004D,,UN1,Urban: Nearer to a major town or city,Urban,1878.407221,188412.01654815674,1878.407220805022,E02003392,Reading 004,37,1.26059E+12,32190906281,1260590.884,32190906.28,31,1.18307E+12,38067966281,1183065.791,38067966.28,-6.149901181,1535,2.4104234527687294,7.361563517915309,8.729641693811075,10.35830618892508,41.69381107491857,11.335504885993489,1.5635179153094465,7,6,7,6,7,0.6918566775244299,1062,1535,0,99.94141414,0,18.101,E01016366,200,75,0.375,275,0.1791530944625407,0,5,295,40,340,0.8676470588235294,0.11764705882352941,0.014705882352941176,0,0.9044995408631772,0.14754098360655737,0.36065573770491804,0.049180328,0,0.016393443,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.016393443,0,0.7884977156678312,300,0.15,0.4,0.066666667,0.066666667,0.43333333333333335,0.033333333,195.4397394136808,0,1,1,0.4850988706690392,2.0614354319580643,187.19717718219152
E01016367,Reading 004E,,UN1,Urban: Nearer to a major town or city,Urban,2021.61512,240921.17337036133,2021.6151204503572,E02003392,Reading 004,9,3.10415E+11,32212990281,310415.3245,32212990.28,8,3.06112E+11,38061515281,306112.4742,38061515.28,-1.386159105,1599,4.127579737335835,7.066916823014384,8.192620388,11.882426516572858,36.14759224515322,12.570356472795496,2.6266416510318957,6,5,5,5,7,0.7035647279549718,1125,1599,0,109.1392796,0,11.913,E01016367,100,40,0.4,140,0.087554722,0,5,295,40,340,0.8676470588235294,0.11764705882352941,0.014705882352941176,0,0.9044995408631772,0.14754098360655737,0.36065573770491804,0.049180328,0,0.016393443,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.016393443,0,0.7884977156678312,300,0.15,0.4,0.066666667,0.066666667,0.43333333333333335,0.033333333,187.61726078799248,0,1,7,0.620283487,11.285162593585973,258.98633638757116
E01016368,Reading 017A,,UN1,Urban: Nearer to a major town or city,Urban,3289.153843,441876.0256,3289.1538426763827,E02003405,Reading 017,9,2.94032E+11,32202607281,294032.1625,32202607.28,9,3.42011E+11,38043782281,342011.2545,38043782.28,16.31763395790686,1649,3.517283202,11.461491813220134,11.825348696179502,8.489993935718617,14.00848999393572,21.16434202546998,1.9405700424499697,2,2,2,1,1,0.6895087932080048,1137,1649,0,102.4247768,0,8.972,E01016368,45,35,0.7777777777777778,80,0.048514251,15,50,550,140,755,0.7284768211920529,0.18543046357615894,0.066225166,0.019867549668874173,0.9134687075128284,0.12389380530973451,0.30973451327433627,0.061946902654867256,0.035398230088495575,0.044247788,0.10619469026548672,0.1592920353982301,0.10619469026548672,0.026548673,0.026548673,0.8323282950896703,545,0.2018348623853211,0.41284403669724773,0.055045872,0.055045872,0.43119266055045874,0.055045872,330.50333535476045,0,1,11,1.1356713692024303,9.685900603204589,1249.1730026741986
