LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,log_LSOA GVA Estimates (millions),log_gva_per_worker,Urban_rura_Urban,is_swindon,LU_pct_micro_2025_msoa,LU_pct_large_2025_msoa,log_enterprises_per_1k_residents_2025,turnover_diversity_1-HHI_2025_msoa,employment_rate_per_pop,full_time_share,log_Mid-2024 population,IMD_decile
E01015578,Swindon 012B,E02003223,Swindon 012,5.31776699036935,10.785542686799689,1.0,1,-1.7072583692413463,1.3623951079961607,0.2879630559711303,0.9412784144549982,1.2653936404225643,-1.5479661403003384,1.6794514232976685,-0.5387393655804712
E01015579,Swindon 012C,E02003223,Swindon 012,3.307948409442525,11.302368712657668,1.0,1,-1.7072583692413463,1.3623951079961607,0.9357512139132989,0.9412784144549982,-0.3168163450689969,0.3473522248207774,0.0786645507060648,-0.1273202393169789
E01015580,Swindon 007D,E02003218,Swindon 007,2.4532439692791588,12.266796085993295,1.0,1,0.917339606331108,-0.566902634222329,-1.8842160139922448,-0.8996541258783273,-0.4857039545691387,0.4811394035352096,-0.0409616452969328,-1.3615776181074557
E01015581,Swindon 012D,E02003223,Swindon 012,5.411422812653309,10.979718787358342,1.0,1,-1.7072583692413463,1.3623951079961607,1.095174298292223,0.9412784144549982,2.054680078581242,-1.1665553237898971,-0.3149300028080983,0.2840988869465133
E01015582,Swindon 012E,E02003223,Swindon 012,4.656442980165514,10.28156657778913,1.0,1,-1.7072583692413463,1.3623951079961607,0.4985258420939373,0.9412784144549982,1.4963108204171285,-1.5479661403003384,1.1588329464676492,-0.1273202393169789
E01015584,Swindon 025B,E02003236,Swindon 025,2.6381998192011293,10.675777035526446,0.0,1,0.270744573079024,-0.566902634222329,0.932072524511148,-0.4775464741240855,-0.2895217659670865,0.6260755138091773,-0.8085194925852913,0.2840988869465133
E01015585,Swindon 025C,E02003236,Swindon 025,4.249865731071543,10.673271647634778,0.0,1,0.270744573079024,-0.566902634222329,-0.2641465547477394,-0.4775464741240855,0.0909982752879307,0.8072456516516366,2.149572873083244,0.2840988869465133
E01015586,Swindon 025D,E02003236,Swindon 025,2.2582151452581054,11.520670103569108,0.0,1,0.270744573079024,-0.566902634222329,1.0033450258437646,-0.4775464741240855,-0.4501530561182477,2.1180648842764915,-0.9844753022505288,1.1069371394734977
E01015587,Swindon 025E,E02003236,Swindon 025,3.3274073076914,11.054298754806654,0.0,1,0.270744573079024,-0.566902634222329,0.452847904391312,-0.4775464741240855,-0.2726780979493984,1.6065256715448406,0.3753408814495344,-0.9501584918439634
E01015588,Swindon 025F,E02003236,Swindon 025,2.7833431851376416,11.013583649145524,0.0,1,0.270744573079024,-0.566902634222329,0.556063177521443,-0.4775464741240855,-0.3646096429334036,0.4811394035352096,0.1202422759703956,-0.5387393655804712
E01016180,Bracknell Forest 005A,E02003356,Bracknell Forest 005,3.455559296348166,11.18691583332557,1.0,0,0.4455859045876984,-0.566902634222329,0.2382791086333767,-0.5301856487007724,-0.1819699017445238,-0.439631179381762,-0.9718885156989864,0.2840988869465133
E01016181,Bracknell Forest 005B,E02003356,Bracknell Forest 005,4.120109770108127,11.145034798070588,1.0,0,0.4455859045876984,-0.566902634222329,-0.4075725514353883,-0.5301856487007724,-0.0423153586573505,-1.2580939197524024,0.6268983900276786,1.1069371394734977
E01016182,Bracknell Forest 005C,E02003356,Bracknell Forest 005,3.253895417969241,11.24620472482776,1.0,0,0.4455859045876984,-0.566902634222329,0.006798912868299,-0.5301856487007724,-0.2930762152606155,0.3473522248207774,-0.399289777559205,1.1069371394734977
E01016183,Bracknell Forest 005D,E02003356,Bracknell Forest 005,2.348036355897963,11.409162085908882,1.0,0,0.4455859045876984,-0.566902634222329,0.2548779928190296,-0.5301856487007724,-0.4337639513468647,-0.5127082097719975,-1.012931761261459,1.1069371394734977
E01016190,Bracknell Forest 003A,E02003354,Bracknell Forest 003,5.212160170096862,12.625279567594836,1.0,0,1.031615349505301,-0.566902634222329,0.098194325586101,-1.2599033790746372,-0.1153772190898663,-1.5479661403003384,-0.2720320115429133,0.2840988869465133
E01016191,Bracknell Forest 006B,E02003357,Bracknell Forest 006,2.4854065248296515,11.89646983750715,1.0,0,-0.585432313508235,-0.566902634222329,-0.2288823604836559,1.1046310786632405,-0.4706627937507371,-0.0986050375606613,0.0341959595982225,0.2840988869465133
E01016192,Bracknell Forest 014A,E02003365,Bracknell Forest 014,3.0523016250418853,10.827964684213782,1.0,0,0.2005190465391748,-0.566902634222329,-0.202544155004302,-0.5010952828895071,-0.2021674496629716,0.8072456516516366,-0.9656089879280026,-0.1273202393169789
E01016193,Bracknell Forest 015A,E02003366,Bracknell Forest 015,2.223758312448074,12.52355984910535,1.0,0,0.3107991326610112,-0.566902634222329,-0.2608994019571033,0.0168985987234167,-0.4910697274753964,-1.5479661403003384,-1.4325842148002208,0.2840988869465133
E01016194,Bracknell Forest 014B,E02003365,Bracknell Forest 014,2.530278279006827,11.252179556923933,1.0,0,0.2005190465391748,-0.566902634222329,0.0017469241320691,-0.5010952828895071,-0.3843647212707878,1.3507560651790154,-1.471252734814558,1.1069371394734977
E01016195,Bracknell Forest 014C,E02003365,Bracknell Forest 014,2.308964699958085,11.925483139039969,1.0,0,0.2005190465391748,-0.566902634222329,0.0319835803547482,-0.5010952828895071,-0.4632734472955211,-0.0986050375606613,-1.5460597323762697,0.6955180132100055
E01016196,Bracknell Forest 015B,E02003366,Bracknell Forest 015,5.270565830217193,11.585389785481064,1.0,0,0.3107991326610112,-0.566902634222329,-1.3560548790072129,0.0168985987234167,0.320153989988955,1.833876432758908,1.2867194863353244,1.1069371394734977
E01016197,Bracknell Forest 015C,E02003366,Bracknell Forest 015,2.6472380617054525,11.224494540770385,1.0,0,0.3107991326610112,-0.566902634222329,-0.5188608603746893,0.0168985987234167,-0.384959114542577,0.7296013068620104,-0.7934246740755931,-0.1273202393169789
E01016198,Bracknell Forest 015D,E02003366,Bracknell Forest 015,4.63704668863535,12.921365295023596,1.0,0,0.3107991326610112,-0.566902634222329,-0.1590122249049044,0.0168985987234167,-0.2842741562950632,0.4811394035352096,-1.684843552228489,1.1069371394734977
E01016199,Bracknell Forest 015E,E02003366,Bracknell Forest 015,2.7247106419953173,11.64410283906595,1.0,0,0.3107991326610112,-0.566902634222329,-0.1724560105662491,0.0168985987234167,-0.4017647482683222,0.4811394035352096,-1.6515643364653985,1.1069371394734977
E01016200,Bracknell Forest 008A,E02003359,Bracknell Forest 008,2.789691630139444,11.936629887534313,1.0,0,1.5739196690789867,-0.566902634222329,-0.8039662381606479,-0.6371774134611241,-0.4367301333488909,-0.8232855889304995,-1.067205039163666,0.6955180132100055
E01016201,Bracknell Forest 008B,E02003359,Bracknell Forest 008,2.460443177609626,11.399207904060908,1.0,0,1.5739196690789867,-0.566902634222329,-0.7527254095696748,-0.6371774134611241,-0.417660873170206,0.2637352381242579,-1.1943802123839458,0.6955180132100055
E01016202,Bracknell Forest 008C,E02003359,Bracknell Forest 008,2.2057437415444903,12.097874156014104,1.0,0,1.5739196690789867,-0.566902634222329,-0.6468077568429709,-0.6371774134611241,-0.4776533360278991,-1.0648457727204457,-1.4571509655852135,0.6955180132100055
E01016203,Bracknell Forest 008D,E02003359,Bracknell Forest 008,2.8024508765236944,11.39060769866135,1.0,0,1.5739196690789867,-0.566902634222329,-0.7646874362681387,-0.6371774134611241,-0.3729333594935404,0.7296013068620104,-1.1646946178248212,-1.3615776181074557
E01016204,Bracknell Forest 008E,E02003359,Bracknell Forest 008,1.9701845557428863,12.080191101730922,1.0,0,1.5739196690789867,-0.566902634222329,-0.6124061195376326,-0.6371774134611241,-0.4858720022322276,-0.5127082097719975,-1.542467663585796,-0.1273202393169789
E01016205,Bracknell Forest 010A,E02003361,Bracknell Forest 010,3.065491517968844,12.451226190036492,1.0,0,0.8306909672353806,-0.566902634222329,-0.7441175451311158,-1.2897736156633473,-0.4526785660556022,0.8072456516516366,-1.0800759522467105,-0.1273202393169789
E01016206,Bracknell Forest 012A,E02003363,Bracknell Forest 012,3.744361463572941,10.790721367967697,1.0,0,0.1352216327114884,-0.566902634222329,-0.1898072479202549,-0.0124313375351226,-0.070801284339734,-0.439631179381762,0.7672588785302314,1.1069371394734977
E01016207,Bracknell Forest 013A,E02003364,Bracknell Forest 013,5.0476548685715255,10.28156657778913,1.0,0,-0.0809249232509265,-0.566902634222329,-1.482363951823208,-1.2143033065651296,4.187554351171916,-1.5479661403003384,2.018881271082232,0.2840988869465133
E01016208,Bracknell Forest 012B,E02003363,Bracknell Forest 012,4.099232596294876,11.15279666416921,1.0,0,0.1352216327114884,-0.566902634222329,-0.3586222670757859,-0.0124313375351226,-0.1124326389960996,0.5834472460815393,1.1854770055177326,1.1069371394734977
E01016210,Bracknell Forest 009B,E02003360,Bracknell Forest 009,2.803784533365404,11.258497623616252,1.0,0,-0.3336501206134658,1.3865113297739045,0.5199273849602494,0.95263446279925,-0.3516509872848428,0.2637352381242579,-1.1811611674107296,-1.3615776181074557
E01016212,Bracknell Forest 011A,E02003362,Bracknell Forest 011,2.1111824274638984,11.990958577020724,1.0,0,1.5238800800012031,-0.566902634222329,-1.2206270072955685,-1.5556461424864767,-0.4806256725447544,-1.0648457727204457,-1.1254316857579234,-0.5387393655804712
E01016213,Bracknell Forest 009D,E02003360,Bracknell Forest 009,3.603130915771458,11.281790343733055,1.0,0,-0.3336501206134658,1.3865113297739045,0.6940257104326064,0.95263446279925,-0.1049048831939305,0.867635697599123,-1.6112383333247626,0.2840988869465133
E01016214,Bracknell Forest 009E,E02003360,Bracknell Forest 009,2.5200324517633743,11.423361742607485,1.0,0,-0.3336501206134658,1.3865113297739045,0.4037484300366025,0.95263446279925,-0.4205577709872393,0.4811394035352096,-0.8940494965338207,1.1069371394734977
E01016215,Bracknell Forest 009F,E02003360,Bracknell Forest 009,2.0010745126057308,12.45246777163835,1.0,0,-0.3336501206134658,1.3865113297739045,0.6103992486881114,0.95263446279925,-0.4956088931094733,-1.2580939197524024,-1.4046796613423027,-1.3615776181074557
