LSOA21CD,MSOA21CD,log_voa_rv_2023,rv_per_working_age,sme_density,qualification_index,firm_size_diversity,rv_per_employee,sme_qual_interaction,employment_quality,modern_sector_leverage,asset_growth_diversity,log_total_GVA_2023,is_swindon
E01032709,E02006847,13.590347208294045,711.5836737994453,151.41318977119784,16.689098250336475,0.8730864197530864,3133.519388429997,2526.949600488362,0.0121130552,7.5859537501529415,7.987196902711418,2.24855120450156,Swindon
E01032710,E02006849,14.017046995018548,1233.1449687499999,206.84736091298146,16.69044222497289,0.8961111111111111,1080.5423320419688,3452.373926706233,1.9020446980504044,7.649786019779241,4.924008211805347,4.514041252576989,Swindon
E01032711,E02006848,12.011647199724417,130.37253475851148,121.38728323699422,17.572254335260116,0.8786848072562359,2819.245097977572,2133.048214106719,0.035966602440590814,7.714648244748343,12.642799628873666,2.408115594203509,Swindon
E01032712,E02006848,12.207076330170187,116.32762213829169,86.10086100861008,17.302173021730216,0.8786848072562359,1260.977748271889,1489.7319944909163,0.0461254615,7.596075960759606,11.811107292731691,3.0396056079979608,Swindon
E01032713,E02006847,11.536680631466014,65.43319923322683,105.14018691588784,19.112149532710283,0.8730864197530864,294.7924536910621,2009.4549742335576,0.2466251298026999,8.68734069668649,-23.789227497758027,3.153504957426533,Swindon
E01032714,E02003230,16.172067388512275,5739.285872756934,277.8938570831592,21.938988717091515,0.8989349112426035,4994.217869943266,6096.7101950964725,0.9576542693968519,6.535017915729387,4.6298230397983735,4.824538620507287,Swindon
E01032715,E02003230,15.687614805238017,5784.6643718861205,435.20942408376965,13.219895287958124,0.8989349112426035,5524.3491993977605,5753.423014719995,0.6282722513089005,3.9378411496045476,-2.333099054027929,4.061029045690827,Swindon
E01032716,E02003223,15.99353509815706,7125.784492332526,469.5652173913043,3.7101449275362324,0.9096174363664076,4638.479338828962,1742.1550094517959,0.7900621118012421,0.9693171432301866,6.450789492150175,4.934488321516387,Swindon
E01033841,E02003219,14.646478154747964,1604.149421383648,416.66666666666663,11.423220973782772,0.9216639313218028,3807.172257728367,4759.675405742822,0.21067415730337075,4.629017649506744,8.93563220162379,5.758930164641452,Swindon
E01033843,E02003219,14.646478154747964,2659.9511263035924,616.3434903047091,12.326869806094184,0.9216639313218028,15363.788964284491,7597.5859608198225,0.11542012927054479,4.995202143646009,8.93563220162379,5.758930164641452,Swindon
E01033845,E02003226,16.44765483022356,10260.922479704797,240.3846153846154,19.683257918552037,0.9058956916099772,5497.364007508641,4731.5523842673165,0.5972850678733032,5.714494234418334,-6.391558495428571,3.035241406648704,Swindon
E01033846,E02003226,16.44765483022356,9756.877164912281,231.10386079390975,2.990755845568245,0.9058956916099772,55208.60177740006,691.1752226027755,0.07854510301492355,0.8682839551649744,-6.391558495428571,3.035241406648704,Swindon
E01033847,E02003235,13.56766653691945,739.0915459280303,246.26452684006642,23.74100719424461,0.9056937255397046,1443.8225021672315,5846.567903397262,0.07998408965135584,9.496402877697845,1.8860615122497235,4.415400964058979,Swindon
E01033848,E02003235,13.56766653691945,542.0004670138889,220.2970297029703,25.3960396,0.9056937255397046,5474.149427383646,5594.67209009901,0.099009901,10.158415840000002,1.8860615122497235,4.415400964058979,Swindon
E01033849,E02003236,14.95869709567246,1454.8918469387756,166.56191074795726,17.850408548082967,0.9049483802064792,14244.370865757199,2973.1981554003683,0.08754601777857592,6.545149800963753,1.5708918330774588,2.7833431851376416,Swindon
E01033850,E02003236,14.95869709567246,2213.6533676781933,248.4763244256915,22.409751523675574,0.9049483802064792,7869.509745988831,5568.292689895947,0.2812939521800281,8.216908892014375,1.5708918330774588,2.7833431851376416,Swindon
E01033860,E02006849,13.968274429474393,864.2795586053412,156.75675675675674,10.378378378837839,0.8961111111111111,4919.717175209562,1626.8809350610666,0.1505791505791505,4.756756756967342,12.059326549335712,2.646564792248224,Swindon
E01033861,E02006849,13.968274429474393,879.2821471698113,144.78282576135794,17.52371442835746,0.8961111111111111,1956.886912374052,2537.1328927726727,0.22466300549176235,8.031702446330502,12.059326549335712,2.646564792248224,Swindon
