msoa,lat,lon
E02003316,51.42592298263783,0.5563817749622989
E02000729,51.53669885375124,0.021371447242407464
W02000315,51.79982129257878,-3.1775823136483274
E02006677,50.98619720317378,-1.7217504122790463
E02003541,50.79331271424878,-1.0865682774286047
E02000500,51.576108629546944,-0.42000109858762275
E02004759,51.26497936771865,-0.8321962109457763
E02004735,50.85037102965854,-1.2132965993817089
E02004150,50.73819883634336,-3.503136803862681
E02000974,51.51612485583531,-0.16977493739737207
E02003443,51.45012359189386,-0.9031807087396301
E02006554,50.795647491526886,-0.6203836243639452
E02006585,51.102220033076065,-0.18291604900365985
E02000756,51.60135066011663,0.0840471147311956
E02002985,51.41525522818895,-2.5049316469937066
E02003953,50.414936940123766,-4.943152243117972
E02003932,50.801904142396744,-4.50721048004967
E02006331,51.359648968597234,-0.3383780260467178
E02000283,51.660342430885336,-0.03681291521499333
E02003956,50.40091571181559,-4.843143160415543
E02007023,51.262517467048625,-2.1931458491318634
E02000894,51.48999606549006,-0.020010370605235164
E02000958,51.42399801407188,-0.14920760272673125
E02004172,50.81652973917585,-3.808300217979859
E02006924,51.57075638272731,0.058303793675281615
E02000779,51.56207805122063,0.06475614792348734
E02000523,51.499571643130466,-0.4231620754678401
E02000822,51.48764392549128,-0.0904026762540374
E02006636,51.3423077816231,-1.7685098624389415
E02000308,51.614362217996025,-0.13438512602089836
E02001876,52.48859298873989,-1.8932744525796665
E02005102,51.139192632011124,1.0963580885921271
E02000383,51.49310303847782,-0.20984523464961732
E02006684,51.32405259819652,-2.210225175562257
E02004132,50.78741803778273,-3.2861027800408715
E02003500,50.844600659874885,-0.13597864283377012
E02004838,50.99912355263539,-1.317449331133897
E02006049,51.23912954624585,-2.3034687751860834
E02004261,50.861945995201474,-2.1587198014620816
E02000408,51.595540951980006,-0.06551099880417295
E02001828,52.59048685146686,-1.833773032845214
E02006658,51.43450874678934,-1.9989363327923615
E02004141,50.68834395342198,-3.3255985472854688
E02007108,51.54564233349007,-0.07533905453737046
E02003558,50.92807185911065,-1.4372262769606043
E02000759,51.59489993309693,0.03515723813174103
E02000066,51.49371267206613,0.12915128764422168
E02001889,52.472940384420426,-1.8394314487161503
E02000474,51.5844139231219,0.16243075886716213
E02000526,51.49278857280258,-0.25074105901370863
E02000760,51.593156536947085,0.07509341018801417
E02000058,51.58254990782757,-0.19794503106119574
E02003906,50.34158196944896,-5.148965875697931
E02000082,51.45774995969052,0.08969245760094506
E02003450,51.41745335739728,-0.946282728540217
E02000837,51.45318855837289,-0.09253921436863902
E02000023,51.527971845991196,0.11078593562538333
E02001844,52.53838148588381,-1.837056565650089
E02000420,51.5854871657257,-0.0789562393819469
E02002990,51.39257014734461,-2.3528320395654814
E02004828,50.947684168011946,-1.458481753850614
E02004685,51.262849811861535,-1.0796086087940724
E02005153,51.29674214360819,0.4598961258684089
E02003050,51.437337401042676,-2.6027928776245943
E02004151,50.737787297782184,-3.4792714396255002
E02003393,51.46298637186369,-1.039051662888247
E02004421,50.821935065213026,0.24856311541436688
E02003024,51.48360924508336,-2.525010385852622
E02000590,51.49224695010999,-0.16733474058610004
E02000324,51.48293217471842,0.0365317790605603
E02000265,51.50889567621995,-0.3249439061216878
E02003525,50.84871603635572,-1.0770027370658413
W02000324,51.732589550615685,-3.06635432851754
E02003922,50.228496146440726,-5.260685334879375
E02000601,51.41635330771939,-0.29898944885098366
E02006095,50.88016066840018,-2.7930580670668936
E02004234,50.51043548159713,-4.095970594813011
E02000937,51.45504674872412,-0.16592881940267973
E02004775,50.853616645788854,-0.9745949323153422
E02000196,51.4085351100652,-0.11569586412893659
E02005112,51.01233108445298,0.9744959270979875
E02003109,51.498057647873985,-2.5014390546445857
