LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,log_total_GVA_2023,log_gva_per_worker_2023,is_swindon,Urban_rura_Urban,LU_pct_micro_2025_msoa,LU_pct_large_2025_msoa,log_enterprises_per_1k_residents_2025,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_kibs_2025_msoa,emp_rate,full_time_share,log_Mid-2024 population,IMD_decile,GVA_2025_predicted,log_GVA_2025_predicted,gva_2025_imputed
E01016343,West Berkshire 014E,E02003380,West Berkshire 014,2.489147644045255,11.612870342496732,Others,1.0,0.926829268,0.0,4.9209257858068325,0.7520775623268698,0.874479477,0.2972972972972973,0.073583517,0.25,7.215239978730097,10,9.917,2.39,0
E01016344,West Berkshire 009C,E02003375,West Berkshire 009,6.7015733132202975,11.082385596262442,Others,0.0,0.7251908396946565,0.015267175572519,5.810885190394709,0.8635636730914906,0.914485767,0.490566037735849,2.0,0.28,7.373374309910049,6,759.274,6.634,0
E01016345,West Berkshire 009D,E02003375,West Berkshire 009,6.342272815710753,11.690130004766292,Others,0.0,0.7251908396946565,0.015267175572519,5.864933979823319,0.8635636730914906,0.914485767,0.490566037735849,2.0,0.2631578947368421,7.319202458767849,9,507.678,6.232,0
E01016346,West Berkshire 019B,E02003385,West Berkshire 019,5.602425047050412,11.120205047180413,Others,1.0,0.7586206896551724,0.006896552,6.461062382503494,0.8415553526301259,0.9244470868014268,0.4372093023255814,2.0,0.25,7.428927194802272,5,289.916,5.673,0
E01016348,West Berkshire 019D,E02003385,West Berkshire 019,4.58024204566324,10.862525516362943,Others,1.0,0.7586206896551724,0.006896552,6.062522907226947,0.8415553526301259,0.9244470868014268,0.4372093023255814,0.7373455559984058,0.3243243243243243,7.828038032125829,7,78.234,4.372,0
E01016349,West Berkshire 005C,E02003371,West Berkshire 005,3.3564091988720213,11.278516915434857,Others,1.0,0.9117647058823528,0.0,4.823958588381503,0.718192628,0.84765625,0.3666666666666666,0.2880658436213992,0.4285714285714285,7.103322062526113,10,23.99,3.218,0
E01016350,West Berkshire 005D,E02003371,West Berkshire 005,2.31560003007154,11.852805624284446,Others,1.0,0.9117647058823528,0.0,4.610510908858127,0.718192628,0.84765625,0.3666666666666666,0.0431320504313205,0.4615384615384615,7.318539548567902,10,7.629,2.155,0
E01016353,Reading 019C,E02006939,Reading 019,4.023939980455218,10.773910064591911,Others,1.0,0.7275362318840579,0.0144927536231884,6.253426518499546,0.8120506023713909,0.8878638941398865,0.4409448818897638,0.4697712418300653,0.1304347826086956,7.803435056952168,4,50.551,3.943,0
E01016362,Reading 004A,E02003392,Reading 004,4.01551778167613,10.95638559942616,Others,1.0,0.8676470588235294,0.0,5.089921312192478,0.7884977156678312,0.9044995408631772,0.4333333333333333,0.5110274341043571,0.4736842105263157,7.528331766707247,8,46.369,3.858,0
E01016363,Reading 004B,E02003392,Reading 004,2.869942267495692,10.923315138207196,Others,1.0,0.8676470588235294,0.0,5.0614662059436935,0.7884977156678312,0.9044995408631772,0.4333333333333333,0.1568217459487715,0.25,7.5569505720129,2,13.817,2.696,0
E01016364,Reading 003A,E02003391,Reading 003,3.391180715275501,10.818092516475534,Others,1.0,0.9032258064516128,0.0,5.239550244295082,0.7256515775034293,0.8728836334318731,0.5454545454545454,0.3922237380627558,0.6086956521739131,7.290974778142981,10,25.113,3.262,0
E01016365,Reading 004C,E02003392,Reading 004,2.968361076757859,10.947309210188068,Others,1.0,0.8676470588235294,0.0,5.215144638357074,0.7884977156678312,0.9044995408631772,0.4333333333333333,0.1982916412446613,0.3076923076923077,7.402451520818244,9,18.894,2.99,0
E01016366,Reading 004D,E02003392,Reading 004,2.949740689702998,11.094721838077511,Others,1.0,0.8676470588235294,0.0,5.280355714626084,0.7884977156678312,0.9044995408631772,0.4333333333333333,0.1791530944625407,0.2727272727272727,7.336936913707618,7,17.192,2.901,0
E01016367,Reading 004E,E02003392,Reading 004,2.5582345558645145,11.35151012797085,Others,1.0,0.8676470588235294,0.0,5.239719886626619,0.7884977156678312,0.9044995408631772,0.4333333333333333,0.087554722,0.2857142857142857,7.377758908227872,6,11.329,2.512,0
E01016368,Reading 017A,E02003405,Reading 017,2.299781165661311,11.627601456538116,Others,1.0,0.7284768211920529,0.0198675496688741,5.803637870977294,0.8323282950896703,0.9134687075128284,0.4311926605504587,0.048514251,0.4375,7.408530566894626,2,9.31,2.333,0
E01016369,Reading 018A,E02003406,Reading 018,2.377135824258342,11.541369184828875,Others,1.0,0.7083333333333334,0.0138888888888888,4.972575234685083,0.8381344307270233,0.910136878,0.3962264150943396,0.051406926,0.2105263157894736,7.522400231387125,6,8.941,2.297,0
E01016372,Reading 017B,E02003405,Reading 017,2.2787021525307134,11.38100420395923,Others,1.0,0.7284768211920529,0.0198675496688741,5.9250246761709455,0.8323282950896703,0.9134687075128284,0.4311926605504587,0.068493151,0.5,7.2868764117507,2,8.181,2.217,0
E01016374,Reading 014A,E02003402,Reading 014,2.617833693163632,11.346961392088922,Others,1.0,0.8363636363636363,0.0,4.788962311381126,0.7777176852352623,0.9044628099173554,0.3863636363636363,0.081256771,0.5,7.52131798019924,5,13.513,2.675,0
E01016375,Reading 014B,E02003402,Reading 014,1.810744769139136,12.451959593874657,Others,1.0,0.8363636363636363,0.0,5.058542858625315,0.7777176852352623,0.9044628099173554,0.3863636363636363,0.0142146410803127,0.25,7.249925536717988,3,4.444,1.695,0
E01016376,Reading 014C,E02003402,Reading 014,4.048963580181759,11.162282293263216,Others,1.0,0.8363636363636363,0.0,4.73818742175256,0.7777176852352623,0.9044628099173554,0.3863636363636363,0.4117344312918168,0.25,7.572502985020384,4,66.026,4.205,0
E01016377,Reading 017C,E02003405,Reading 017,4.662438593778484,10.77226920838781,Others,1.0,0.7284768211920529,0.0198675496688741,5.659793104171474,0.8323282950896703,0.9134687075128284,0.4311926605504587,1.1548556430446195,0.2045454545454545,7.552762084214147,3,111.08,4.719,0
E01016379,Reading 014D,E02003402,Reading 014,2.377692565480851,11.778369597156942,Others,1.0,0.8363636363636363,0.0,4.627347656396823,0.7777176852352623,0.9044628099173554,0.3863636363636363,0.034514496,0.3333333333333333,7.684324067681155,6,13.643,2.684,0
E01016380,Reading 005A,E02003393,Reading 005,2.811148159105777,11.659372580137322,Others,1.0,0.9090909090909092,0.0,4.971720187262048,0.740524781,0.8786776859504133,0.4285714285714285,0.078947368,0.2592592592592592,7.444833273892193,9,15.227,2.787,0
E01016381,Reading 006A,E02003394,Reading 006,1.886311786169278,11.730729452820942,Others,1.0,0.8163265306122449,0.0,4.850018180834621,0.810232005,0.9096,0.3,0.0285171102661596,0.2222222222222222,7.364547014255642,4,4.779,1.754,0
E01016382,Reading 006B,E02003394,Reading 006,3.765423741753722,10.755130720290705,Others,1.0,0.8163265306122449,0.0,4.61363649209239,0.810232005,0.9096,0.3,0.4493260109835247,0.3333333333333333,7.602900462204755,3,41.45,3.748,0
E01016383,Reading 005B,E02003393,Reading 005,2.843629495344033,11.588536830271456,Others,1.0,0.9090909090909092,0.0,5.06930988173898,0.740524781,0.8786776859504133,0.4285714285714285,0.096774194,0.5,7.346655163176539,7,13.67,2.686,0
E01016384,Reading 005C,E02003393,Reading 005,2.5553651134365616,10.991729588863048,Others,1.0,0.9090909090909092,0.0,4.92521356204226,0.740524781,0.8786776859504133,0.4285714285714285,0.1116071428571428,0.25,7.491645473605133,10,10.77,2.466,0
E01016385,Reading 006C,E02003394,Reading 006,2.604983349281507,10.82227516460887,Others,1.0,0.8163265306122449,0.0,4.731678946054286,0.810232005,0.9096,0.3,0.140607424,0.3,7.483806687665835,7,9.479,2.349,0
E01016386,Reading 002A,E02003390,Reading 002,2.661796816584748,11.24015452411121,Others,1.0,0.9375,0.0,5.347277698943619,0.7377731529656607,0.8355029585798817,0.6935483870967742,0.1180040458530006,0.4285714285714285,7.302496423727326,10,8.352,2.236,0
E01016387,Reading 002B,E02003390,Reading 002,2.2910184566225804,11.212396782606474,Others,1.0,0.9375,0.0,5.314927990364816,0.7377731529656607,0.8355029585798817,0.6935483870967742,0.078328982,0.375,7.334981878871814,10,7.789,2.174,0
E01016388,Reading 013A,E02003401,Reading 013,4.1929825321191005,11.516314331654115,Others,1.0,0.8545454545454545,0.0,4.929099096994715,0.7365702479338843,0.8720661157024794,0.6190476190476191,0.4248366013071895,0.2307692307692307,7.333676395657684,5,15.924,2.829,0
E01016389,Reading 013B,E02003401,Reading 013,2.383796348418869,11.3150962841344,Others,1.0,0.8545454545454545,0.0,4.701306470754721,0.7365702479338843,0.8720661157024794,0.6190476190476191,0.062337662,0.375,7.563200592358071,2,9.391,2.341,0
E01016390,Reading 013C,E02003401,Reading 013,3.739382436287043,11.267451701850591,Others,1.0,0.8545454545454545,0.0,4.795224002767475,0.7365702479338843,0.8720661157024794,0.6190476190476191,0.2998286693318104,0.4285714285714285,7.468513271496337,6,30.075,3.436,0
E01016391,Reading 020E,E02006940,Reading 020,3.676579114151095,10.636684754045715,Others,1.0,0.7252747252747253,0.005494505,5.771950301073245,0.8565041617122473,0.891975214,0.6099290780141844,0.4200726612170753,0.1351351351351351,7.697575346802343,4,109.719,4.707,0
E01016392,Reading 013D,E02003401,Reading 013,3.7890867145309617,11.59026606369489,Others,1.0,0.8545454545454545,0.0,4.451785596705269,0.7365702479338843,0.8720661157024794,0.6190476190476191,0.1614856681469519,0.375,7.815207062189088,5,45.268,3.834,0
E01016393,Reading 013E,E02003401,Reading 013,3.810588107772792,11.5516353010417,Others,1.0,0.8545454545454545,0.0,4.613707109021615,0.7365702479338843,0.8720661157024794,0.6190476190476191,0.2020922491678554,0.4117647058823529,7.651595573857601,6,42.134,3.764,0
E01016396,Reading 006D,E02003394,Reading 006,2.7593768282675506,11.721978205462284,Others,1.0,0.8163265306122449,0.0,4.795592218485271,0.810232005,0.9096,0.3,0.071985603,0.375,7.419380582918692,4,20.591,3.072,0
E01016397,Reading 006E,E02003394,Reading 006,3.5300009490464483,11.263692314705017,Others,1.0,0.8163265306122449,0.0,4.675348327135173,0.810232005,0.9096,0.3,0.2258235919234856,0.4117647058823529,7.540621528657152,2,23.36,3.193,0
E01016401,Reading 012A,E02003400,Reading 012,2.9813797673295905,10.69276943919531,Others,1.0,0.8301886792452831,0.0,5.07417193230122,0.8049382716049382,0.903846153846154,0.4565217391304347,0.2935082872928177,0.4117647058823529,7.278628942320682,7,14.407,2.735,0
E01016402,Reading 010B,E02003398,Reading 010,2.8120497911206948,10.78179360704993,Others,1.0,0.8923076923076924,0.0153846153846153,4.907080512656569,0.7649586776859504,0.9140828402366864,0.3684210526315789,0.1530852567121997,0.5384615384615384,7.66105638236183,6,14.628,2.749,0
E01016403,Reading 012B,E02003400,Reading 012,3.3588812158682075,11.086924761010051,Others,1.0,0.8301886792452831,0.0,4.684222624055172,0.8049382716049382,0.903846153846154,0.4565217391304347,0.1981351981351981,0.4117647058823529,7.671360923190644,8,30.702,3.456,0
E01016404,Reading 010C,E02003398,Reading 010,2.6101433194506165,11.338663343501882,Others,1.0,0.8923076923076924,0.0153846153846153,4.807552627800679,0.7649586776859504,0.9140828402366864,0.3684210526315789,0.063911376,0.5,7.761319180947987,4,13.245,2.656,0
E01016405,Reading 010D,E02003398,Reading 010,2.2113466125597747,11.593346562583722,Others,1.0,0.8923076923076924,0.0153846153846153,4.7816945647619615,0.7649586776859504,0.9140828402366864,0.3684210526315789,0.0311332503113325,0.3333333333333333,7.787382026484701,4,6.373,1.998,0
E01016406,Reading 010E,E02003398,Reading 010,2.306776297612514,10.495957677342496,Others,1.0,0.8923076923076924,0.0153846153846153,5.137208648047646,0.7649586776859504,0.9140828402366864,0.3684210526315789,0.1484560570071258,0.4,7.429520842786462,5,9.696,2.37,0
E01016407,Reading 001A,E02003389,Reading 001,2.8653957718259875,11.00550464433858,Others,1.0,0.912280701754386,0.0,5.026084088395825,0.7352,0.871811224,0.5098039215686274,0.1632047477744807,0.5454545454545454,7.430114138561801,10,15.202,2.785,0
E01016408,Reading 001B,E02003389,Reading 001,2.614105754925668,11.188790806468509,Others,1.0,0.912280701754386,0.0,5.185017650180761,0.7352,0.871811224,0.5098039215686274,0.1218662952646239,0.2857142857142857,7.270312886079025,8,14.703,2.754,0
E01016409,Reading 003B,E02003391,Reading 003,2.753087299576931,10.718942559165988,Others,1.0,0.9032258064516128,0.0,4.996017493835061,0.7256515775034293,0.8728836334318731,0.5454545454545454,0.1735184196476241,0.5384615384615384,7.535830462798367,8,13.256,2.657,0
E01016410,Reading 001C,E02003389,Reading 001,3.1899000526316272,11.0364529575759,Others,1.0,0.912280701754386,0.0,4.9141742225068095,0.7352,0.871811224,0.5098039215686274,0.1988335100742311,0.4,7.54274354536855,9,14.814,2.761,0
E01016411,Reading 001D,E02003389,Reading 001,2.418944894110241,11.440756450982434,Others,1.0,0.912280701754386,0.0,5.045734406590976,0.7352,0.871811224,0.5098039215686274,0.066585956,0.3181818181818182,7.410347097821024,10,11.447,2.521,0
E01016412,Reading 001E,E02003389,Reading 001,2.4193898725361302,11.13109387222154,Others,1.0,0.912280701754386,0.0,5.144318190395032,0.7352,0.871811224,0.5098039215686274,0.1002673796791443,0.5,7.311218384419629,9,9.398,2.342,0
E01016413,Reading 014E,E02003402,Reading 014,2.7541064728608955,11.339060053983811,Others,1.0,0.8363636363636363,0.0,4.818961373917936,0.7777176852352623,0.9044628099173554,0.3863636363636363,0.097710776,0.2857142857142857,7.491087593534876,9,14.324,2.729,0
E01016414,Reading 014F,E02003402,Reading 014,6.062326005032723,10.770546022530056,Others,1.0,0.8363636363636363,0.0,4.776153193897995,0.7777176852352623,0.9044628099173554,0.3863636363636363,2.0,0.3333333333333333,7.534228326274089,8,313.322,5.75,0
E01016416,Reading 012C,E02003400,Reading 012,4.18839637485688,10.985571574606029,Others,1.0,0.8301886792452831,0.0,4.677318567439804,0.8049382716049382,0.903846153846154,0.4565217391304347,0.5092592592592593,0.2727272727272727,7.678326356506885,6,21.809,3.127,0
E01016417,Reading 012D,E02003400,Reading 012,3.103330284152009,11.014985510840145,Others,1.0,0.8301886792452831,0.0,4.8736452776388575,0.8049382716049382,0.903846153846154,0.4565217391304347,0.1975169300225733,0.4285714285714285,7.480428306074208,6,20.198,3.054,0
E01016418,Reading 012E,E02003400,Reading 012,3.0199857653546958,11.36937452004917,Others,1.0,0.8301886792452831,0.0,4.986872146109659,0.8049382716049382,0.903846153846154,0.4565217391304347,0.1423149905123339,0.3333333333333333,7.366445148327599,7,17.654,2.926,0
E01016419,Reading 015A,E02003403,Reading 015,4.212290547564426,11.15643020413564,Others,1.0,0.8775510204081632,0.0,4.563383219859618,0.75125,0.8962932111620159,0.4878048780487805,0.4398148148148148,0.3684210526315789,7.678326356506885,6,53.476,3.998,0
E01016420,Reading 015B,E02003403,Reading 015,2.9901668150811096,12.200218437782947,Others,1.0,0.8775510204081632,0.0,4.871380487793161,0.75125,0.8962932111620159,0.4878048780487805,0.060012634,0.4736842105263157,7.367708572374371,2,21.358,3.107,0
E01016421,Reading 015C,E02003403,Reading 015,4.308729871862411,10.940596708610189,Others,1.0,0.8775510204081632,0.0,5.014859934365999,0.75125,0.8962932111620159,0.4878048780487805,0.948905109,0.3076923076923077,7.223295679562314,5,66.563,4.213,0
E01016422,Reading 015D,E02003403,Reading 015,3.029650491757452,11.49731424145601,Others,1.0,0.8775510204081632,0.0,4.944892722606143,0.75125,0.8962932111620159,0.4878048780487805,0.1360544217687075,0.5,7.293697720601438,4,27.332,3.344,0
E01016423,Reading 015E,E02003403,Reading 015,2.057962510002712,12.04796163393126,Others,1.0,0.8775510204081632,0.0,4.846619588191047,0.75125,0.8962932111620159,0.4878048780487805,0.0246457178065311,0.25,7.392647520721623,3,5.668,1.897,0
E01016424,Reading 015F,E02003403,Reading 015,2.6985384407296147,11.279599895251076,Others,1.0,0.8775510204081632,0.0,4.944892722606143,0.75125,0.8962932111620159,0.4878048780487805,0.119047619047619,0.2857142857142857,7.293697720601438,10,9.352,2.337,0
E01016425,Reading 002C,E02003390,Reading 002,2.4443450380318774,11.00430455189968,Others,1.0,0.9375,0.0,5.201517142992153,0.7377731529656607,0.8355029585798817,0.6935483870967742,0.1019219569015725,0.4285714285714285,7.4489161025442,10,9.418,2.344,0
E01016426,Reading 002D,E02003390,Reading 002,2.9701580224345605,10.949203373081405,Others,1.0,0.9375,0.0,5.397520667532102,0.7377731529656607,0.8355029585798817,0.6935483870967742,0.2304964539007092,0.3076923076923077,7.252053951852814,10,18.046,2.947,0
E01016427,Reading 003C,E02003391,Reading 003,3.1793030497483774,10.900237556892362,Others,1.0,0.9032258064516128,0.0,5.0923056357307095,0.7256515775034293,0.8728836334318731,0.5454545454545454,0.25,0.4117647058823529,7.438971592395862,10,24.439,3.236,0
E01016428,Reading 003D,E02003391,Reading 003,2.808980919680651,11.861859342197231,Others,1.0,0.9032258064516128,0.0,4.974511695636921,0.7256515775034293,0.8728836334318731,0.5454545454545454,0.057471264,0.3181818181818182,7.557472901614746,10,12.637,2.613,0
E01016429,Reading 003E,E02003391,Reading 003,2.418410658499636,11.31233809936938,Others,1.0,0.9032258064516128,0.0,5.141446674398921,0.7256515775034293,0.8728836334318731,0.5454545454545454,0.077255871,0.4,7.389563953677635,10,13.388,2.666,0
E01016430,Reading 002E,E02003390,Reading 002,3.2050608358344728,10.987721973258282,Others,1.0,0.9375,0.0,5.381414077964167,0.7377731529656607,0.8355029585798817,0.6935483870967742,0.2791346824842987,0.5,7.268223021159565,10,21.246,3.102,0
E01016431,Reading 005D,E02003393,Reading 005,3.1230695220151863,10.678974799818294,Others,1.0,0.9090909090909092,0.0,4.979298876690433,0.740524781,0.8786776859504133,0.4285714285714285,0.2946375957572186,0.4,7.437206366871292,9,19.947,3.042,0
E01016432,Reading 005E,E02003393,Reading 005,2.701562534966656,11.28284181536034,Others,1.0,0.9090909090909092,0.0,5.078973590193881,0.740524781,0.8786776859504133,0.4285714285714285,0.1140065146579804,0.5714285714285714,7.336936913707618,9,14.314,2.729,0
E01016437,Reading 018B,E02003406,Reading 018,6.077844057845504,12.128893661497282,Others,1.0,0.7083333333333334,0.0138888888888888,5.22050596395707,0.8381344307270233,0.910136878,0.3962264150943396,1.6319444444444444,0.1489361702127659,7.273092595999522,4,647.7,6.475,0
E01016438,Reading 017D,E02003405,Reading 017,3.058002599280116,11.121624569110269,Others,1.0,0.7284768211920529,0.0198675496688741,5.974747112510131,0.8323282950896703,0.9134687075128284,0.4311926605504587,0.2159827213822894,0.4166666666666667,7.237059026124737,2,20.55,3.07,0
E01016439,Reading 018C,E02003406,Reading 018,6.077844057845504,11.066396605179724,Others,1.0,0.7083333333333334,0.0138888888888888,4.84521344216218,0.8381344307270233,0.910136878,0.3962264150943396,2.0,0.1176470588235294,7.650644551436897,4,647.7,6.475,0
E01016440,Reading 018D,E02003406,Reading 018,2.4402578981191185,10.866299209135672,Others,1.0,0.7083333333333334,0.0138888888888888,5.163473637777164,0.8381344307270233,0.910136878,0.3962264150943396,0.1311475409836065,0.5,7.330405211844402,3,8.394,2.24,0
E01016441,Reading 018E,E02003406,Reading 018,2.915281149156364,11.733445005147912,Others,1.0,0.7083333333333334,0.0138888888888888,5.157623112260568,0.8381344307270233,0.910136878,0.3962264150943396,0.091264668,0.1071428571428571,7.336285660021297,2,16.751,2.876,0
E01016443,Reading 017F,E02003405,Reading 017,2.290714920423558,10.988918908683596,Others,1.0,0.7284768211920529,0.0198675496688741,5.781515737798772,0.8323282950896703,0.9134687075128284,0.4311926605504587,0.088967972,0.3333333333333333,7.430707082545968,2,9.124,2.315,0
E01016444,Slough 004A,E02003410,Slough 004,1.955860479908481,10.454112019009596,Others,1.0,0.9404761904761904,0.0,5.444785253869623,0.7908982748364068,0.8939967550027041,0.25,0.100864553314121,0.2857142857142857,7.459338895220296,3,5.656,1.896,0
E01016445,Slough 004B,E02003410,Slough 004,2.279725798847963,11.669823795118129,Others,1.0,0.9404761904761904,0.0,5.342374061377254,0.7908982748364068,0.8939967550027041,0.25,0.03900156,0.3333333333333333,7.562161631225652,3,7.259,2.111,0
E01016446,Slough 004C,E02003410,Slough 004,2.345261367274482,10.761746548158834,Others,1.0,0.9404761904761904,0.0,5.372855158227256,0.7908982748364068,0.8939967550027041,0.25,0.1072386058981233,0.375,7.531552381407289,4,9.202,2.323,0
E01016447,Slough 004D,E02003410,Slough 004,2.352897906867635,10.903717566392242,Others,1.0,0.9404761904761904,0.0,5.276797296449617,0.7908982748364068,0.8939967550027041,0.25,0.085199611,0.4285714285714285,7.628031126930335,4,9.69,2.369,0
E01016448,Slough 004E,E02003410,Slough 004,3.867569424673841,10.9773545188914,Others,1.0,0.9404761904761904,0.0,5.045110619513409,0.7908982748364068,0.8939967550027041,0.25,0.3085229463941381,0.375,7.860956364876389,4,58.402,4.084,0
E01016449,Slough 004F,E02003410,Slough 004,2.974866080872606,10.746529942668444,Others,1.0,0.9404761904761904,0.0,5.079418784604882,0.7908982748364068,0.8939967550027041,0.25,0.1596806387225549,0.4375,7.826443135456014,3,21.432,3.11,0
E01016450,Slough 001A,E02003407,Slough 001,2.09777249836456,12.093469297102764,Others,1.0,0.9423076923076924,0.0,4.979137020157201,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.024570025,0.25,7.395721608602045,2,6.465,2.01,0
E01016451,Slough 001B,E02003407,Slough 001,2.722478937754331,11.305245659813844,Others,1.0,0.9423076923076924,0.0,4.855464571425569,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.094902386,0.4285714285714285,7.520234556474628,2,11.682,2.54,0
E01016452,Slough 001C,E02003407,Slough 001,2.845490610223448,11.07969339830934,Others,1.0,0.9423076923076924,0.0,4.757711990661949,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.1228501228501228,0.3,7.618742377670413,4,16.808,2.88,0
E01016453,Slough 001D,E02003407,Slough 001,2.832330601612547,11.288856485579515,Others,1.0,0.9423076923076924,0.0,4.917651889468496,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.115473441108545,0.375,7.457609289715606,4,15.916,2.828,0
E01016454,Slough 001E,E02003407,Slough 001,2.1532726898070367,11.240210819640234,Others,1.0,0.9423076923076924,0.0,4.918798842691365,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.0578034682080924,0.25,7.456454555176209,3,6.545,2.021,0
E01016455,Slough 001F,E02003407,Slough 001,2.5863344424181136,11.495260351562662,Others,1.0,0.9423076923076924,0.0,4.699085650734949,0.7424173834314169,0.8878604485582058,0.3617021276595745,0.057897175,0.4,7.67786350067821,4,12.143,2.576,0
E01016456,Slough 016D,E02007069,Slough 016,5.411797826051039,11.062332229244316,Others,1.0,0.8191489361702128,0.0106382978723404,5.188798882003842,0.805625,0.9143253555324315,0.4125,1.5597147950089127,0.3571428571428571,7.716460800176355,2,147.51,5.001,0
E01016457,Slough 016C,E02007069,Slough 016,2.1583682422336365,11.533652501469842,Others,1.0,0.8191489361702128,0.0106382978723404,5.224901604640655,0.805625,0.9143253555324315,0.4125,0.034658041,0.3333333333333333,7.68017564043659,4,6.744,2.047,0
E01016460,Slough 016A,E02007069,Slough 016,3.194009197138073,10.97620066767855,Others,1.0,0.8191489361702128,0.0106382978723404,5.219401474759351,0.805625,0.9143253555324315,0.4125,0.1838235294117647,0.375,7.685703061234547,5,23.904,3.215,0
E01016462,Slough 009A,E02003415,Slough 009,4.262778463730784,11.107575350250071,Others,1.0,0.8503937007874016,0.007874016,5.334714695296177,0.810400188,0.9210738421476844,0.3928571428571428,0.3870254330998894,0.238095238095238,7.906178840394815,3,69.738,4.259,0
E01016463,Slough 009B,E02003415,Slough 009,3.028151059809492,10.630755164324649,Others,1.0,0.8503937007874016,0.007874016,5.589742425278652,0.810400188,0.9210738421476844,0.3928571428571428,0.2261904761904762,0.2631578947368421,7.650168700845001,2,13.745,2.691,0
E01016464,Slough 009C,E02003415,Slough 009,2.5483508223445352,10.66567517920891,Others,1.0,0.8503937007874016,0.007874016,5.477285440542495,0.810400188,0.9210738421476844,0.3928571428571428,0.1169715014887282,0.3636363636363636,7.763021309018518,2,15.245,2.788,0
E01016465,Slough 009D,E02003415,Slough 009,5.555193521933751,11.465832692749,Others,1.0,0.8503937007874016,0.007874016,5.142000915658413,0.810400188,0.9210738421476844,0.3928571428571428,0.8199210446401458,0.1666666666666666,8.099857910737585,3,484.563,6.185,0
E01016467,Slough 006A,E02003412,Slough 006,2.98547989708964,10.96534674763858,Others,1.0,0.922077922,0.0,5.393212139362936,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.2062182741116751,0.3076923076923077,7.3632795869630385,4,23.509,3.199,0
E01016468,Slough 006B,E02003412,Slough 006,2.9342291409599413,10.91129526513667,Others,1.0,0.922077922,0.0,5.162661351698442,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.1635631605435329,0.3076923076923077,7.59488438721652,7,19.811,3.035,0
E01016469,Slough 006C,E02003412,Slough 006,3.2933151706830346,11.144076720099788,Others,1.0,0.922077922,0.0,5.150230109243983,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.1863817097415507,0.4,7.607381425639791,5,31.32,3.476,0
E01016470,Slough 006D,E02003412,Slough 006,2.9342291409599413,10.991336568892574,Others,1.0,0.922077922,0.0,5.2187657523258775,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.1597444089456869,0.5,7.538494999413465,6,19.811,3.035,0
E01016471,Slough 006E,E02003412,Slough 006,2.2623879032426326,11.414104339529349,Others,1.0,0.922077922,0.0,5.382532149958073,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.059635907,0.4736842105263157,7.374001859350161,6,7.967,2.194,0
E01016472,Slough 006F,E02003412,Slough 006,2.2097019655139896,11.164060317694704,Others,1.0,0.922077922,0.0,5.296407080245425,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.066206102,0.3478260869565217,7.460490305825338,5,6.837,2.059,0
E01016473,Slough 008A,E02003412,Slough 006,5.775563455750787,12.58490470659185,Others,1.0,0.922077922,0.0,4.79613555758933,0.7608131487889274,0.9046679815910584,0.3188405797101449,0.3827418232428671,0.1818181818181818,7.963807953231451,6,471.417,6.158,0
E01016479,Slough 014A,E02003420,Slough 014,6.083095238617433,12.550315419625402,Others,1.0,0.75,0.007352941,5.805855467828649,0.8775267538644471,0.8352076124567474,0.25,0.885208452,0.032258064516129,7.468513271496337,5,450.135,6.112,0
E01016480,Slough 014B,E02003420,Slough 014,4.1853880769851335,11.631204223146526,Others,1.0,0.75,0.007352941,5.914655723685513,0.8775267538644471,0.8352076124567474,0.25,0.3662420382165605,0.391304347826087,7.359467638255621,2,49.629,3.925,0
E01016481,Slough 014C,E02003420,Slough 014,3.679889162275804,11.853086344720444,Others,1.0,0.75,0.007352941,5.940394825937291,0.8775267538644471,0.8352076124567474,0.25,0.1797385620915032,0.2727272727272727,7.333676395657684,4,34.973,3.583,0
E01016482,Slough 014D,E02003420,Slough 014,6.083095238617433,10.73729672796834,Others,1.0,0.75,0.007352941,5.608702508900417,0.8775267538644471,0.8352076124567474,0.25,2.0,0.1578947368421052,7.666221925662725,6,450.135,6.112,0
E01016490,Slough 013B,E02003419,Slough 013,5.8887200511293525,12.675921054396516,Others,1.0,0.875,0.0138888888888888,4.918578906558785,0.768888889,0.8982344772862527,0.4333333333333333,0.5092802172928927,0.1111111111111111,7.700747794511798,3,392.52,5.975,0
E01016491,Slough 013C,E02003419,Slough 013,2.819233730062825,10.581800244137618,Others,1.0,0.875,0.0138888888888888,5.082995708413857,0.768888889,0.8982344772862527,0.4333333333333333,0.2136752136752136,0.4375,7.535296702444088,7,20.112,3.05,0
